id,PV output,PeriodStart,hours
3118,0,06-03-2019,22
3107,4699.330556,06-03-2019,11
3105,2624.183333,06-03-2019,9
3096,0,06-03-2019,0
3097,0,06-03-2019,1
3098,0,06-03-2019,2
3099,0,06-03-2019,3
3106,3135.369444,06-03-2019,10
3101,0,06-03-2019,5
3102,0,06-03-2019,6
3103,131.8277778,06-03-2019,7
3104,1549.313889,06-03-2019,8
3100,0,06-03-2019,4
3133,5799.333333,07-03-2019,13
3142,0,07-03-2019,22
3141,0,07-03-2019,21
3140,0,07-03-2019,20
3139,0,07-03-2019,19
3138,0.416666667,07-03-2019,18
3137,376.0555556,07-03-2019,17
3136,2125.391667,07-03-2019,16
3135,3429.752841,07-03-2019,15
3134,5921.619444,07-03-2019,14
3132,5142.272222,07-03-2019,12
3143,0,07-03-2019,23
3130,1359.736111,07-03-2019,10
3120,0,07-03-2019,0
3121,0,07-03-2019,1
3122,0,07-03-2019,2
3123,0,07-03-2019,3
3124,0,07-03-2019,4
3131,3411.947222,07-03-2019,11
3126,0,07-03-2019,6
3127,0,07-03-2019,7
3128,0,07-03-2019,8
3129,1015.183333,07-03-2019,9
3125,0,07-03-2019,5
3157,5674.897222,08-03-2019,13
3158,4077.761111,08-03-2019,14
3159,2434.782805,08-03-2019,15
3160,1512.769444,08-03-2019,16
3161,487.875,08-03-2019,17
3163,0,08-03-2019,19
3164,0,08-03-2019,20
3165,0,08-03-2019,21
3166,0,08-03-2019,22
3156,2132.952778,08-03-2019,12
3162,0,08-03-2019,18
3167,0,08-03-2019,23
3155,3362.694444,08-03-2019,11
3153,814.3138889,08-03-2019,9
3152,128.2027778,08-03-2019,8
3151,0,08-03-2019,7
3150,0,08-03-2019,6
3149,0,08-03-2019,5
3148,0,08-03-2019,4
3147,0,08-03-2019,3
3146,0,08-03-2019,2
3145,0,08-03-2019,1
3144,0,08-03-2019,0
3154,1604.916667,08-03-2019,10
3182,1866.386111,09-03-2019,14
3183,778.4666667,09-03-2019,15
3184,292.3083333,09-03-2019,16
3185,77.84444444,09-03-2019,17
3181,2492.963889,09-03-2019,13
3187,0,09-03-2019,19
3188,0,09-03-2019,20
3189,0,09-03-2019,21
3190,0,09-03-2019,22
3186,0,09-03-2019,18
3180,2694.55,09-03-2019,12
3191,0,09-03-2019,23
3178,2629.827778,09-03-2019,10
3168,0,09-03-2019,0
3169,0,09-03-2019,1
3170,0,09-03-2019,2
3171,0,09-03-2019,3
3172,0,09-03-2019,4
3179,1903.125,09-03-2019,11
3174,0,09-03-2019,6
3175,0,09-03-2019,7
3176,574.9027778,09-03-2019,8
3177,2144.291667,09-03-2019,9
3173,0,09-03-2019,5
3206,2722.563889,10-03-2019,14
3207,3254.230556,10-03-2019,15
3208,1011.672222,10-03-2019,16
3209,291.2527778,10-03-2019,17
3210,0,10-03-2019,18
3212,0,10-03-2019,20
3213,0,10-03-2019,21
3214,0,10-03-2019,22
3215,0,10-03-2019,23
3205,3555.825,10-03-2019,13
3211,0,10-03-2019,19
3204,2201.988889,10-03-2019,12
3203,1581.4,10-03-2019,11
3202,332.2944444,10-03-2019,10
3193,0,10-03-2019,1
3194,0,10-03-2019,2
3195,0,10-03-2019,3
3196,0,10-03-2019,4
3192,0,10-03-2019,0
3198,0,10-03-2019,6
3199,0,10-03-2019,7
3200,48.25833333,10-03-2019,8
3201,432.5416667,10-03-2019,9
3197,0,10-03-2019,5
3229,2320.322222,11-03-2019,13
3238,0,11-03-2019,22
3237,0,11-03-2019,21
3236,0,11-03-2019,20
3235,0,11-03-2019,19
3234,0,11-03-2019,18
3233,679.175,11-03-2019,17
3232,2716.069444,11-03-2019,16
3231,5212.958333,11-03-2019,15
3230,6703.283333,11-03-2019,14
3228,2347.080556,11-03-2019,12
3239,0,11-03-2019,23
3226,2005.702778,11-03-2019,10
3216,0,11-03-2019,0
3217,0,11-03-2019,1
3218,0,11-03-2019,2
3219,0,11-03-2019,3
3220,0,11-03-2019,4
3227,845.4333333,11-03-2019,11
3222,0,11-03-2019,6
3223,14.19444444,11-03-2019,7
3224,234.1305556,11-03-2019,8
3225,1192.522222,11-03-2019,9
3221,0,11-03-2019,5
3253,5342.506964,12-03-2019,13
3262,0,12-03-2019,22
3261,0,12-03-2019,21
3260,0,12-03-2019,20
3259,0,12-03-2019,19
3258,0,12-03-2019,18
3257,774.632312,12-03-2019,17
3256,2602.911111,12-03-2019,16
3255,4326.511111,12-03-2019,15
3254,5203.644444,12-03-2019,14
3252,5203.022222,12-03-2019,12
3263,0,12-03-2019,23
3250,6445.991667,12-03-2019,10
3240,0,12-03-2019,0
3241,0,12-03-2019,1
3242,0,12-03-2019,2
3243,0,12-03-2019,3
3244,0,12-03-2019,4
3251,6047.877778,12-03-2019,11
3246,0,12-03-2019,6
3247,482.9138889,12-03-2019,7
3248,1963.544444,12-03-2019,8
3249,3712.8,12-03-2019,9
3245,0,12-03-2019,5
3277,4583.488889,13-03-2019,13
3278,6098.577778,13-03-2019,14
3279,3369.975,13-03-2019,15
3280,2525.069444,13-03-2019,16
3281,942.6083333,13-03-2019,17
3283,0,13-03-2019,19
3284,0,13-03-2019,20
3285,0,13-03-2019,21
3286,0,13-03-2019,22
3276,7020.677778,13-03-2019,12
3282,0,13-03-2019,18
3287,0,13-03-2019,23
3275,3555.95,13-03-2019,11
3273,2773.405556,13-03-2019,9
3272,1121.022222,13-03-2019,8
3271,155.0416667,13-03-2019,7
3270,0,13-03-2019,6
3269,0,13-03-2019,5
3268,0,13-03-2019,4
3267,0,13-03-2019,3
3266,0,13-03-2019,2
3265,0,13-03-2019,1
3264,0,13-03-2019,0
3274,3523.316667,13-03-2019,10
3302,499.4444444,14-03-2019,14
3303,0,14-03-2019,15
3304,0,14-03-2019,16
3305,0,14-03-2019,17
3301,1243.65,14-03-2019,13
3307,0,14-03-2019,19
3308,0,14-03-2019,20
3309,0,14-03-2019,21
3310,0,14-03-2019,22
3306,0,14-03-2019,18
3300,1306.430556,14-03-2019,12
3311,0,14-03-2019,23
3298,1022.888889,14-03-2019,10
3288,0,14-03-2019,0
3289,0,14-03-2019,1
3290,0,14-03-2019,2
3291,0,14-03-2019,3
3292,0,14-03-2019,4
3299,1288.261111,14-03-2019,11
3294,0,14-03-2019,6
3295,3.8,14-03-2019,7
3296,304.9444444,14-03-2019,8
3297,900.4,14-03-2019,9
3293,0,14-03-2019,5
3334,0,15-03-2019,22
3333,0,15-03-2019,21
3332,0,15-03-2019,20
3331,0,15-03-2019,19
3330,0,15-03-2019,18
3329,259.2861111,15-03-2019,17
3328,1508.436111,15-03-2019,16
3327,2429.259887,15-03-2019,15
3326,2946.524638,15-03-2019,14
3325,2115.65861,15-03-2019,13
3324,2055.774096,15-03-2019,12
3335,0,15-03-2019,23
3322,1268.803571,15-03-2019,10
3312,0,15-03-2019,0
3313,0,15-03-2019,1
3314,0,15-03-2019,2
3315,0,15-03-2019,3
3316,0,15-03-2019,4
3323,837.4539683,15-03-2019,11
3318,0,15-03-2019,6
3319,0,15-03-2019,7
3320,58.62606232,15-03-2019,8
3321,279.4350282,15-03-2019,9
3317,0,15-03-2019,5
3349,7214.447222,16-03-2019,13
3350,6472.061111,16-03-2019,14
3351,5115.344444,16-03-2019,15
3352,3266.466667,16-03-2019,16
3353,1359.086111,16-03-2019,17
3355,0,16-03-2019,19
3356,0,16-03-2019,20
3357,0,16-03-2019,21
3358,0,16-03-2019,22
3348,7264.6,16-03-2019,12
3354,3.858333333,16-03-2019,18
3359,0,16-03-2019,23
3347,6816.944444,16-03-2019,11
3345,4497.555556,16-03-2019,9
3346,4595.2,16-03-2019,10
3336,0,16-03-2019,0
3337,0,16-03-2019,1
3338,0,16-03-2019,2
3339,0,16-03-2019,3
3341,0,16-03-2019,5
3342,0,16-03-2019,6
3343,131.7,16-03-2019,7
3344,1690.163889,16-03-2019,8
3340,0,16-03-2019,4
3383,0,17-03-2019,23
3373,4664.336111,17-03-2019,13
3374,2234.794444,17-03-2019,14
3375,850.4305556,17-03-2019,15
3376,6.491666667,17-03-2019,16
3379,0,17-03-2019,19
3378,0,17-03-2019,18
3380,0,17-03-2019,20
3381,0,17-03-2019,21
3372,1918.047222,17-03-2019,12
3377,0,17-03-2019,17
3382,0,17-03-2019,22
3371,3224.108883,17-03-2019,11
3369,4022.614943,17-03-2019,9
3360,0,17-03-2019,0
3361,0,17-03-2019,1
3362,0,17-03-2019,2
3363,0,17-03-2019,3
3370,4328.093484,17-03-2019,10
3365,0,17-03-2019,5
3366,0,17-03-2019,6
3367,807.4199396,17-03-2019,7
3368,1668.628743,17-03-2019,8
3364,0,17-03-2019,4
3398,5466.019444,18-03-2019,14
3407,0,18-03-2019,23
3406,0,18-03-2019,22
3405,0,18-03-2019,21
3404,0,18-03-2019,20
3403,0,18-03-2019,19
3402,0,18-03-2019,18
3401,1110.763889,18-03-2019,17
3400,1450.697222,18-03-2019,16
3399,2670.080556,18-03-2019,15
3397,3975.819444,18-03-2019,13
3396,4626.036111,18-03-2019,12
3384,0,18-03-2019,0
3395,5374.186111,18-03-2019,11
3385,0,18-03-2019,1
3386,0,18-03-2019,2
3388,0,18-03-2019,4
3389,0,18-03-2019,5
3387,0,18-03-2019,3
3391,728.575,18-03-2019,7
3392,1693.922222,18-03-2019,8
3393,3698.483333,18-03-2019,9
3394,6223.919444,18-03-2019,10
3390,0,18-03-2019,6
3425,1364.377778,19-03-2019,17
3422,5802.938889,19-03-2019,14
3423,4501.663889,19-03-2019,15
3424,3809.086111,19-03-2019,16
3426,0,19-03-2019,18
3421,3683.572222,19-03-2019,13
3428,0,19-03-2019,20
3429,0,19-03-2019,21
3430,0,19-03-2019,22
3431,0,19-03-2019,23
3427,0,19-03-2019,19
3420,5217.519444,19-03-2019,12
3408,0,19-03-2019,0
3418,6209.088889,19-03-2019,10
3417,4342.077778,19-03-2019,9
3416,2271.586111,19-03-2019,8
3415,513.8833333,19-03-2019,7
3414,0,19-03-2019,6
3413,0,19-03-2019,5
3412,0,19-03-2019,4
3411,0,19-03-2019,3
3410,0,19-03-2019,2
3409,0,19-03-2019,1
3419,7568.741667,19-03-2019,11
3446,7106.119444,20-03-2019,14
3447,5640.225,20-03-2019,15
3448,3603.783333,20-03-2019,16
3449,1535.972222,20-03-2019,17
3450,66.06388889,20-03-2019,18
3455,0,20-03-2019,23
3452,0,20-03-2019,20
3453,0,20-03-2019,21
3454,0,20-03-2019,22
3445,7832.966667,20-03-2019,13
3451,0,20-03-2019,19
3444,7966.655556,20-03-2019,12
3443,7541.172222,20-03-2019,11
3442,6328.85,20-03-2019,10
3441,4616.077778,20-03-2019,9
3440,2594.936111,20-03-2019,8
3439,659.5388889,20-03-2019,7
3438,0,20-03-2019,6
3437,0,20-03-2019,5
3436,0,20-03-2019,4
3435,0,20-03-2019,3
3434,0,20-03-2019,2
3433,0,20-03-2019,1
3432,0,20-03-2019,0
3470,6910.666667,21-03-2019,14
3471,5538.183333,21-03-2019,15
3472,3586.469444,21-03-2019,16
3473,1389.65,21-03-2019,17
3474,74.70555556,21-03-2019,18
3479,0,21-03-2019,23
3476,0,21-03-2019,20
3477,0,21-03-2019,21
3478,0,21-03-2019,22
3469,7671.258333,21-03-2019,13
3475,0,21-03-2019,19
3468,7751.866667,21-03-2019,12
3467,7370.763889,21-03-2019,11
3466,6325.697222,21-03-2019,10
3457,0,21-03-2019,1
3458,0,21-03-2019,2
3459,0,21-03-2019,3
3460,0,21-03-2019,4
3456,0,21-03-2019,0
3462,0.422535211,21-03-2019,6
3463,898.1527778,21-03-2019,7
3464,2606.297222,21-03-2019,8
3465,4656.480556,21-03-2019,9
3461,0,21-03-2019,5
3493,7242.344444,22-03-2019,13
3502,0,22-03-2019,22
3501,0,22-03-2019,21
3500,0,22-03-2019,20
3499,0,22-03-2019,19
3498,91.57777778,22-03-2019,18
3497,1563.955556,22-03-2019,17
3496,3243.025,22-03-2019,16
3495,5302.008333,22-03-2019,15
3494,6543.402778,22-03-2019,14
3492,7389.314763,22-03-2019,12
3503,0,22-03-2019,23
3490,6088.025,22-03-2019,10
3480,0,22-03-2019,0
3481,0,22-03-2019,1
3482,0,22-03-2019,2
3483,0,22-03-2019,3
3484,0,22-03-2019,4
3491,7027.825,22-03-2019,11
3486,0.49132948,22-03-2019,6
3487,769.9861111,22-03-2019,7
3488,2674.077778,22-03-2019,8
3489,4639.752778,22-03-2019,9
3485,0,22-03-2019,5
3517,7128.208333,23-03-2019,13
3526,0,23-03-2019,22
3525,0,23-03-2019,21
3524,0,23-03-2019,20
3523,0,23-03-2019,19
3522,107.05,23-03-2019,18
3521,1620.638889,23-03-2019,17
3520,3427.211111,23-03-2019,16
3519,5125.85,23-03-2019,15
3518,6453.322222,23-03-2019,14
3516,7341.480556,23-03-2019,12
3527,0,23-03-2019,23
3514,6162.025,23-03-2019,10
3504,0,23-03-2019,0
3505,0,23-03-2019,1
3506,0,23-03-2019,2
3507,0,23-03-2019,3
3508,0,23-03-2019,4
3515,7016.983333,23-03-2019,11
3510,0,23-03-2019,6
3511,885.0861111,23-03-2019,7
3512,2773.377778,23-03-2019,8
3513,4705.822222,23-03-2019,9
3509,0,23-03-2019,5
3541,7106.141538,24-03-2019,13
3542,6398.816667,24-03-2019,14
3543,5123.938719,24-03-2019,15
3544,3460.036111,24-03-2019,16
3545,1580.661111,24-03-2019,17
3547,0,24-03-2019,19
3548,0,24-03-2019,20
3549,0,24-03-2019,21
3550,0,24-03-2019,22
3540,7277.17052,24-03-2019,12
3546,131.5444444,24-03-2019,18
3551,0,24-03-2019,23
3539,6948.389972,24-03-2019,11
3537,4541.395137,24-03-2019,9
3536,2701.37069,24-03-2019,8
3535,942.5325779,24-03-2019,7
3534,0,24-03-2019,6
3533,0,24-03-2019,5
3532,0,24-03-2019,4
3531,0,24-03-2019,3
3530,0,24-03-2019,2
3529,0,24-03-2019,1
3528,0,24-03-2019,0
3538,6042.392442,24-03-2019,10
3566,7551.327778,25-03-2019,14
3567,5180.877778,25-03-2019,15
3568,2532.955432,25-03-2019,16
3569,417.4916667,25-03-2019,17
3565,9281.3,25-03-2019,13
3571,0,25-03-2019,19
3572,0,25-03-2019,20
3573,0,25-03-2019,21
3574,0,25-03-2019,22
3570,86.50833333,25-03-2019,18
3564,8358,25-03-2019,12
3575,0,25-03-2019,23
3562,6469.830556,25-03-2019,10
3552,0,25-03-2019,0
3553,0,25-03-2019,1
3554,0,25-03-2019,2
3555,0,25-03-2019,3
3556,0,25-03-2019,4
3563,7437.641667,25-03-2019,11
3558,0,25-03-2019,6
3559,861.2027778,25-03-2019,7
3560,2534.366667,25-03-2019,8
3561,4745.708333,25-03-2019,9
3557,0,25-03-2019,5
3598,0,26-03-2019,22
3597,0,26-03-2019,21
3596,0,26-03-2019,20
3595,0,26-03-2019,19
3594,155.6666667,26-03-2019,18
3593,1742.291667,26-03-2019,17
3592,4093.863889,26-03-2019,16
3591,5968.102778,26-03-2019,15
3590,7262.958333,26-03-2019,14
3589,7963.986111,26-03-2019,13
3588,7865.25,26-03-2019,12
3599,0,26-03-2019,23
3586,5151.894444,26-03-2019,10
3576,0,26-03-2019,0
3577,0,26-03-2019,1
3578,0,26-03-2019,2
3579,0,26-03-2019,3
3580,0,26-03-2019,4
3587,7077.355556,26-03-2019,11
3582,0,26-03-2019,6
3583,581.7472222,26-03-2019,7
3584,2624.425,26-03-2019,8
3585,3359.758333,26-03-2019,9
3581,0,26-03-2019,5
3613,8098.177778,27-03-2019,13
3614,7210.086111,27-03-2019,14
3615,5452.238889,27-03-2019,15
3616,2947.707521,27-03-2019,16
3617,1127.105556,27-03-2019,17
3619,0,27-03-2019,19
3620,0,27-03-2019,20
3621,0,27-03-2019,21
3622,0,27-03-2019,22
3612,8261.722222,27-03-2019,12
3618,81.86388889,27-03-2019,18
3623,0,27-03-2019,23
3611,7728.388889,27-03-2019,11
3609,5066.661111,27-03-2019,9
3610,6677.561111,27-03-2019,10
3600,0,27-03-2019,0
3601,0,27-03-2019,1
3602,0,27-03-2019,2
3603,0,27-03-2019,3
3605,0,27-03-2019,5
3606,0,27-03-2019,6
3607,1086.530556,27-03-2019,7
3608,3047.844444,27-03-2019,8
3604,0,27-03-2019,4
3647,0,28-03-2019,23
3637,8023.569444,28-03-2019,13
3638,7231.213889,28-03-2019,14
3639,5874.611111,28-03-2019,15
3640,4036.213889,28-03-2019,16
3643,0,28-03-2019,19
3642,46.98333333,28-03-2019,18
3644,0,28-03-2019,20
3645,0,28-03-2019,21
3636,8228.291667,28-03-2019,12
3641,1805.841667,28-03-2019,17
3646,0,28-03-2019,22
3635,7846.175,28-03-2019,11
3633,5117.380556,28-03-2019,9
3624,0,28-03-2019,0
3625,0,28-03-2019,1
3626,0,28-03-2019,2
3627,0,28-03-2019,3
3634,6702.133333,28-03-2019,10
3629,0,28-03-2019,5
3630,19.32777778,28-03-2019,6
3631,1214.341667,28-03-2019,7
3632,3114.641667,28-03-2019,8
3628,0,28-03-2019,4
3661,7466.033333,29-03-2019,13
3670,0,29-03-2019,22
3669,0,29-03-2019,21
3668,0,29-03-2019,20
3667,0,29-03-2019,19
3666,223.375,29-03-2019,18
3665,1944.238889,29-03-2019,17
3664,3754.244444,29-03-2019,16
3663,5467.947222,29-03-2019,15
3662,6822.172222,29-03-2019,14
3660,7647.65,29-03-2019,12
3671,0,29-03-2019,23
3658,6396.816667,29-03-2019,10
3648,0,29-03-2019,0
3649,0,29-03-2019,1
3650,0,29-03-2019,2
3651,0,29-03-2019,3
3652,0,29-03-2019,4
3659,7269.352778,29-03-2019,11
3654,18.89166667,29-03-2019,6
3655,1219.85,29-03-2019,7
3656,3098.119444,29-03-2019,8
3657,4928.219444,29-03-2019,9
3653,0,29-03-2019,5
3685,7433.375,30-03-2019,13
3686,6839.8,30-03-2019,14
3687,5755.473538,30-03-2019,15
3688,3979.955556,30-03-2019,16
3689,1968.475,30-03-2019,17
3691,0,30-03-2019,19
3692,0,30-03-2019,20
3693,0,30-03-2019,21
3694,0,30-03-2019,22
3684,7685.548387,30-03-2019,12
3690,101.9361111,30-03-2019,18
3695,0,30-03-2019,23
3683,7282.261111,30-03-2019,11
3681,5024.316667,30-03-2019,9
3680,3202.561111,30-03-2019,8
3679,1310.341667,30-03-2019,7
3678,37.06303725,30-03-2019,6
3677,0,30-03-2019,5
3676,0,30-03-2019,4
3675,0,30-03-2019,3
3674,0,30-03-2019,2
3673,0,30-03-2019,1
3672,0,30-03-2019,0
3682,6418.569444,30-03-2019,10
3710,7239.25,31-03-2019,14
3711,6611.655556,31-03-2019,15
3712,5858.236111,31-03-2019,16
3713,3994.841667,31-03-2019,17
3709,7059.052778,31-03-2019,13
3715,225.25,31-03-2019,19
3716,0,31-03-2019,20
3717,0,31-03-2019,21
3718,0,31-03-2019,22
3714,2024.159091,31-03-2019,18
3708,7314.961111,31-03-2019,12
3719,0,31-03-2019,23
3706,5014.191667,31-03-2019,10
3696,0,31-03-2019,0
3697,0,31-03-2019,1
3698,0,31-03-2019,2
3699,0,31-03-2019,3
3700,0,31-03-2019,4
3707,6394.494444,31-03-2019,11
3702,0,31-03-2019,6
3703,56.03899721,31-03-2019,7
3704,1345.267442,31-03-2019,8
3705,3269.136111,31-03-2019,9
3701,0,31-03-2019,5
3734,7544.95,01-04-2019,14
3735,5911.013889,01-04-2019,15
3736,5431.461111,01-04-2019,16
3737,3654.247222,01-04-2019,17
3738,1718.586111,01-04-2019,18
3740,0,01-04-2019,20
3741,0,01-04-2019,21
3742,0,01-04-2019,22
3743,0,01-04-2019,23
3733,7634.947222,01-04-2019,13
3739,59.99444444,01-04-2019,19
3732,7434.625,01-04-2019,12
3731,6437.519444,01-04-2019,11
3730,4991.45,01-04-2019,10
3721,0,01-04-2019,1
3722,0,01-04-2019,2
3723,0,01-04-2019,3
3724,0,01-04-2019,4
3720,0,01-04-2019,0
3726,0,01-04-2019,6
3727,55.73055556,01-04-2019,7
3728,1331.65,01-04-2019,8
3729,3211.341667,01-04-2019,9
3725,0,01-04-2019,5
3757,7724.152778,02-04-2019,13
3766,0,02-04-2019,22
3765,0,02-04-2019,21
3764,0,02-04-2019,20
3763,0,02-04-2019,19
3762,781.575,02-04-2019,18
3761,2815.300836,02-04-2019,17
3760,5866.047222,02-04-2019,16
3759,6652.297222,02-04-2019,15
3758,7088.986111,02-04-2019,14
3756,7168.897222,02-04-2019,12
3767,0,02-04-2019,23
3754,5013.702778,02-04-2019,10
3744,0,02-04-2019,0
3745,0,02-04-2019,1
3746,0,02-04-2019,2
3747,0,02-04-2019,3
3748,0,02-04-2019,4
3755,6368.041667,02-04-2019,11
3750,0,02-04-2019,6
3751,105.4535211,02-04-2019,7
3752,1377.226744,02-04-2019,8
3753,3112.580556,02-04-2019,9
3749,0,02-04-2019,5
3781,3457.211111,03-04-2019,13
3790,0,03-04-2019,22
3789,0,03-04-2019,21
3788,0,03-04-2019,20
3787,0,03-04-2019,19
3786,0,03-04-2019,18
3785,214.1024096,03-04-2019,17
3784,148.2597865,03-04-2019,16
3783,50.41944444,03-04-2019,15
3782,382.1388889,03-04-2019,14
3780,2197.780556,03-04-2019,12
3791,0,03-04-2019,23
3778,3143.35,03-04-2019,10
3768,0,03-04-2019,0
3769,0,03-04-2019,1
3770,0,03-04-2019,2
3771,0,03-04-2019,3
3772,0,03-04-2019,4
3779,4360.122222,03-04-2019,11
3774,0,03-04-2019,6
3775,0,03-04-2019,7
3776,195.6138889,03-04-2019,8
3777,1866.375,03-04-2019,9
3773,0,03-04-2019,5
3805,0,04-04-2019,13
3806,0,04-04-2019,14
3807,0,04-04-2019,15
3808,0,04-04-2019,16
3809,0,04-04-2019,17
3811,0,04-04-2019,19
3812,0,04-04-2019,20
3813,0,04-04-2019,21
3814,0,04-04-2019,22
3804,0,04-04-2019,12
3810,0,04-04-2019,18
3815,0,04-04-2019,23
3803,0,04-04-2019,11
3801,0.467261905,04-04-2019,9
3800,0,04-04-2019,8
3799,0,04-04-2019,7
3798,0,04-04-2019,6
3797,0,04-04-2019,5
3796,0,04-04-2019,4
3795,0,04-04-2019,3
3794,0,04-04-2019,2
3793,0,04-04-2019,1
3792,0,04-04-2019,0
3802,0,04-04-2019,10
3830,7315.333333,05-04-2019,14
3831,3951.647222,05-04-2019,15
3832,7767.897222,05-04-2019,16
3833,4854.347222,05-04-2019,17
3829,8327.127778,05-04-2019,13
3835,335.3722222,05-04-2019,19
3836,0,05-04-2019,20
3837,0,05-04-2019,21
3838,0,05-04-2019,22
3834,1839.680556,05-04-2019,18
3828,3681.005556,05-04-2019,12
3839,0,05-04-2019,23
3826,1220.930556,05-04-2019,10
3816,0,05-04-2019,0
3817,0,05-04-2019,1
3818,0,05-04-2019,2
3819,0,05-04-2019,3
3820,0,05-04-2019,4
3827,2204.605556,05-04-2019,11
3822,0,05-04-2019,6
3823,0,05-04-2019,7
3824,0,05-04-2019,8
3825,98.475,05-04-2019,9
3821,0,05-04-2019,5
3862,0,06-04-2019,22
3861,0,06-04-2019,21
3860,0,06-04-2019,20
3859,413.2972222,06-04-2019,19
3858,2568.791667,06-04-2019,18
3857,3896.702778,06-04-2019,17
3856,6053.327778,06-04-2019,16
3855,7246.827778,06-04-2019,15
3854,7632.827195,06-04-2019,14
3853,5667.927778,06-04-2019,13
3852,3285.502874,06-04-2019,12
3863,0,06-04-2019,23
3850,4454.611732,06-04-2019,10
3840,0,06-04-2019,0
3841,0,06-04-2019,1
3842,0,06-04-2019,2
3843,0,06-04-2019,3
3844,0,06-04-2019,4
3851,5272.520833,06-04-2019,11
3846,0,06-04-2019,6
3847,2.305810398,06-04-2019,7
3848,914.8607955,06-04-2019,8
3849,2306.814815,06-04-2019,9
3845,0,06-04-2019,5
3877,2618.219444,07-04-2019,13
3878,3847.358333,07-04-2019,14
3879,2842.538889,07-04-2019,15
3880,2177.166667,07-04-2019,16
3881,1596.608333,07-04-2019,17
3883,0,07-04-2019,19
3884,0,07-04-2019,20
3885,0,07-04-2019,21
3886,0,07-04-2019,22
3876,2444.816667,07-04-2019,12
3882,742.0972222,07-04-2019,18
3887,0,07-04-2019,23
3875,3060.225,07-04-2019,11
3873,1910.830556,07-04-2019,9
3874,3043.636111,07-04-2019,10
3864,0,07-04-2019,0
3865,0,07-04-2019,1
3866,0,07-04-2019,2
3867,0,07-04-2019,3
3869,0,07-04-2019,5
3870,0,07-04-2019,6
3871,0,07-04-2019,7
3872,88.375,07-04-2019,8
3868,0,07-04-2019,4
3911,0,08-04-2019,23
3901,6739.719444,08-04-2019,13
3902,3364.355556,08-04-2019,14
3903,2327.705556,08-04-2019,15
3904,2255.711111,08-04-2019,16
3907,393.325,08-04-2019,19
3906,1587.219444,08-04-2019,18
3908,0,08-04-2019,20
3909,0,08-04-2019,21
3900,8325.069444,08-04-2019,12
3905,2335.775,08-04-2019,17
3910,0,08-04-2019,22
3899,7587.661111,08-04-2019,11
3897,2691.969444,08-04-2019,9
3888,0,08-04-2019,0
3889,0,08-04-2019,1
3890,0,08-04-2019,2
3891,0,08-04-2019,3
3898,5733.438889,08-04-2019,10
3893,0,08-04-2019,5
3894,0,08-04-2019,6
3895,4.769662921,08-04-2019,7
3896,935.9805556,08-04-2019,8
3892,0,08-04-2019,4
3925,7779.944444,09-04-2019,13
3934,0,09-04-2019,22
3933,0,09-04-2019,21
3932,0,09-04-2019,20
3931,601.6388889,09-04-2019,19
3930,1810.236111,09-04-2019,18
3929,1208.708333,09-04-2019,17
3928,6617.272222,09-04-2019,16
3927,6041.208333,09-04-2019,15
3926,7913.205556,09-04-2019,14
3924,6990.627778,09-04-2019,12
3935,0,09-04-2019,23
3922,5173.45,09-04-2019,10
3912,0,09-04-2019,0
3913,0,09-04-2019,1
3914,0,09-04-2019,2
3915,0,09-04-2019,3
3916,0,09-04-2019,4
3923,6593.15,09-04-2019,11
3918,0,09-04-2019,6
3919,0,09-04-2019,7
3920,206.4952681,09-04-2019,8
3921,1772.234286,09-04-2019,9
3917,0,09-04-2019,5
3949,7220.427778,10-04-2019,13
3950,3831.425,10-04-2019,14
3951,5024.619444,10-04-2019,15
3952,1408.716667,10-04-2019,16
3953,654.5777778,10-04-2019,17
3955,0,10-04-2019,19
3956,0,10-04-2019,20
3957,0,10-04-2019,21
3958,0,10-04-2019,22
3948,7823.919444,10-04-2019,12
3954,224.8444444,10-04-2019,18
3959,0,10-04-2019,23
3947,6964.686111,10-04-2019,11
3945,2329.616667,10-04-2019,9
3944,1137.083333,10-04-2019,8
3943,145.8666667,10-04-2019,7
3942,0,10-04-2019,6
3941,0,10-04-2019,5
3940,0,10-04-2019,4
3939,0,10-04-2019,3
3938,0,10-04-2019,2
3937,0,10-04-2019,1
3936,0,10-04-2019,0
3946,5833.233333,10-04-2019,10
3974,4997.538889,11-04-2019,14
3975,3427.188889,11-04-2019,15
3976,2091.605556,11-04-2019,16
3977,1861.877778,11-04-2019,17
3973,3259.258333,11-04-2019,13
3979,12.1,11-04-2019,19
3980,0,11-04-2019,20
3981,0,11-04-2019,21
3982,0,11-04-2019,22
3978,769.1194444,11-04-2019,18
3972,5070.491667,11-04-2019,12
3983,0,11-04-2019,23
3970,2664.547222,11-04-2019,10
3960,0,11-04-2019,0
3961,0,11-04-2019,1
3962,0,11-04-2019,2
3963,0,11-04-2019,3
3964,0,11-04-2019,4
3971,4629.775,11-04-2019,11
3966,0,11-04-2019,6
3967,0,11-04-2019,7
3968,93.42222222,11-04-2019,8
3969,827.8777778,11-04-2019,9
3965,0,11-04-2019,5
4007,0,12-04-2019,23
4006,0,12-04-2019,22
4005,0,12-04-2019,21
4004,0,12-04-2019,20
4003,247.2611111,12-04-2019,19
4002,1156.230556,12-04-2019,18
4001,2599.752778,12-04-2019,17
4000,6226.044444,12-04-2019,16
